company_id,company_name,year,quarter,report_type,revenue_q,revenue_q_prev,revenue_yoy,gross_profit_q,gross_profit_q_prev,gross_profit_yoy,operating_income_q,operating_income_q_prev,operating_income_yoy,net_income_q,net_income_q_prev,net_income_yoy,eps_q,eps_q_prev,eps_change_q,revenue_ytd,revenue_ytd_prev,revenue_ytd_yoy,gross_profit_ytd,gross_profit_ytd_prev,gross_profit_ytd_yoy,operating_income_ytd,operating_income_ytd_prev,operating_income_ytd_yoy,net_income_ytd,net_income_ytd_prev,net_income_ytd_yoy,eps_ytd,eps_ytd_prev,eps_change_ytd,total_assets_q,total_assets_q_prev,total_liabilities_q,total_liabilities_q_prev,debt_ratio_q,debt_ratio_q_prev,debt_ratio_yoy_change,gross_margin_q,gross_margin_q_prev,gross_margin_yoy_change,operating_margin_q,operating_margin_q_prev,operating_margin_yoy_change,net_margin_q,net_margin_q_prev,net_margin_yoy_change
6666,羅麗芬控股股份有限公司,2025,3,合併,257.36,298.41,-13.76,168.29,191.02,-11.9,28.47,34.98,-18.61,31.66,31.96,-0.94,0.67,0.67,0.0,853.68,887.89,-3.85,560.73,562.43,-0.3,133.86,125.78,6.42,124.53,92.24,35.01,2.63,1.95,0.68,2197.63,2270.01,536.22,527.28,24.4,23.23,1.17,65.39,64.01,1.38,11.06,11.72,-0.66,12.3,10.71,1.59
6668,中揚光電股份有限公司,2025,3,合併,291.33,265.62,9.68,35.9,57.81,-37.9,-60.78,-13.4,-353.58,-57.66,-8.92,-546.41,-0.54,-0.09,-0.45,804.18,687.35,17.0,147.38,100.16,47.14,-126.35,-138.73,8.92,-112.75,-113.77,0.9,-1.11,-1.22,0.11,3682.74,3393.81,1522.28,1326.89,41.34,39.1,2.24,12.32,21.76,-9.44,-20.86,-5.05,-15.81,-19.79,-3.36,-16.43
6669,緯穎科技服務股份有限公司,2025,3,合併,266824.04,97818.37,172.77,23531.64,10432.13,125.57,19571.72,7905.05,147.59,15410.91,6327.91,143.54,82.92,34.36,48.56,658222.83,244927.48,168.74,57324.56,26526.59,116.1,47451.64,19968.12,137.64,37326.65,15728.87,137.31,200.85,88.38,112.47,311596.47,177092.65,203575.52,97196.3,65.33,54.88,10.45,8.82,10.66,-1.84,7.34,8.08,-0.74,5.78,6.47,-0.69
6670,復盛應用科技股份有限公司,2025,3,合併,5894.73,7024.7,-16.09,1418.91,1875.53,-24.35,699.81,1160.57,-39.7,485.8,827.11,-41.27,3.49,6.09,-2.6,20946.23,19536.74,7.21,5212.98,5106.63,2.08,3033.94,3123.86,-2.88,2021.54,2501.96,-19.2,14.55,18.66,-4.11,25466.21,23603.62,8778.66,8905.26,34.47,37.73,-3.26,24.07,26.7,-2.63,11.87,16.52,-4.65,8.24,11.77,-3.53
6671,三能集團控股股份有限公司,2025,3,合併,501.05,501.07,-0.0,189.35,187.88,0.78,60.26,52.53,14.72,49.02,40.63,20.65,0.81,0.67,0.14,1464.15,1464.66,-0.03,557.87,549.71,1.48,138.07,153.29,-9.93,100.5,133.06,-24.47,1.65,2.19,-0.54,2120.41,2250.83,445.42,495.19,21.01,22.0,-0.99,37.79,37.5,0.29,12.03,10.48,1.55,9.78,8.11,1.67
6672,騰輝電子國際集團股份有限公司,2025,3,合併,1032.56,1004.99,2.74,337.19,339.45,-0.67,108.99,70.84,53.85,83.9,50.44,66.34,1.17,0.71,0.46,3157.98,3199.06,-1.28,1017.76,1085.98,-6.28,282.28,268.37,5.18,247.26,274.13,-9.8,3.46,3.85,-0.39,4856.8,4734.59,1522.48,1356.45,31.35,28.65,2.7,32.66,33.78,-1.12,10.56,7.05,3.51,8.13,5.02,3.11
6674,鋐寶科技股份有限公司,2025,3,合併,159.54,249.77,-36.13,55.25,37.7,46.55,-16.77,-33.4,49.79,-13.07,-34.1,61.67,-0.19,-0.5,0.31,473.89,679.18,-30.23,164.08,114.08,43.83,-79.43,-103.98,23.61,-65.96,-97.75,32.52,-0.98,-1.45,0.47,1272.22,1575.32,352.96,528.04,27.74,33.52,-5.78,34.63,15.09,19.54,-10.51,-13.37,2.86,-8.19,-13.65,5.46
6689,伊雲谷數位科技股份有限公司,2025,3,合併,2999.58,3337.55,-10.13,288.14,341.45,-15.61,8.05,31.57,-74.5,21.29,59.9,-64.46,0.31,0.88,-0.57,9399.71,9142.89,2.81,930.13,1002.88,-7.25,17.31,53.86,-67.86,78.0,119.32,-34.63,1.15,1.75,-0.6,6091.74,6184.79,3077.63,3072.22,50.52,49.67,0.85,9.61,10.23,-0.62,0.27,0.95,-0.68,0.71,1.79,-1.08
6691,洋基工程股份有限公司,2025,3,合併,5549.33,3767.42,47.3,980.85,767.76,27.75,874.36,632.62,38.21,735.44,549.41,33.86,6.1,4.56,1.54,15377.23,9952.92,54.5,2906.82,2027.11,43.4,2522.56,1657.61,52.18,2006.3,1364.48,47.04,16.64,11.31,5.33,16785.51,12678.89,10225.38,7055.88,60.92,55.65,5.27,17.68,20.38,-2.7,15.76,16.79,-1.03,13.25,14.58,-1.33
6695,芯鼎科技股份有限公司,2025,3,合併,273.64,276.84,-1.16,103.18,117.71,-12.34,-57.24,-26.46,-116.33,-35.9,-28.53,-25.83,-0.37,-0.3,-0.07,843.64,709.43,18.92,322.52,294.05,9.68,-196.22,-128.95,-52.17,-178.64,-88.33,-102.24,-1.86,-0.92,-0.94,1800.92,1798.44,248.8,137.21,13.82,7.63,6.19,37.71,42.52,-4.81,-20.92,-9.56,-11.36,-13.12,-10.3,-2.82
6698,旭暉應用材料股份有限公司,2025,3,合併,354.24,206.12,71.86,85.66,52.34,63.66,14.75,-7.07,308.63,-21.73,-19.34,-12.36,-0.33,-0.29,-0.04,804.57,612.62,31.33,214.52,142.02,51.05,9.91,-49.1,120.18,-95.3,-63.23,-50.72,-1.45,-0.96,-0.49,2813.62,2859.68,963.77,932.74,34.25,32.62,1.63,24.18,25.39,-1.21,4.16,-3.43,7.59,-6.13,-9.38,3.25
6706,惠特科技股份有限公司,2025,3,合併,108.14,212.98,-49.23,39.9,31.48,26.75,-77.87,-95.55,18.5,-21.97,-100.16,78.07,-0.28,-1.36,1.08,778.32,561.74,38.56,128.57,52.79,143.55,-241.74,-426.43,43.31,-289.61,-294.95,1.81,-3.69,-4.01,0.32,7202.93,6575.17,3373.38,3170.94,46.83,48.23,-1.4,36.9,14.78,22.12,-72.0,-44.86,-27.14,-20.31,-47.03,26.72
6715,嘉基科技股份有限公司及子公司,2025,3,合併,307.47,580.57,-47.04,84.59,226.19,-62.6,-29.72,113.03,-126.29,2.13,89.32,-97.62,0.03,1.35,-1.32,1233.55,1695.17,-27.23,451.76,699.24,-35.39,114.53,341.8,-66.49,77.53,291.74,-73.42,1.17,4.5,-3.33,4435.48,4625.9,1001.27,973.25,22.57,21.04,1.53,27.51,38.96,-11.45,-9.67,19.47,-29.14,0.69,15.38,-14.69
6719,力智電子股份有限公司,2025,3,合併,1185.51,994.56,19.2,411.27,244.03,68.53,174.17,29.89,482.7,249.08,20.45,1118.0,2.36,0.2,2.16,3391.73,2762.58,22.77,1179.35,803.55,46.77,487.85,123.81,294.03,447.88,233.29,91.98,4.25,2.53,1.72,16535.17,15765.47,2734.41,2244.03,16.54,14.23,2.31,34.69,24.54,10.15,14.69,3.01,11.68,21.01,2.06,18.95
6722,輝創電子股份有限公司,2025,3,合併,1220.27,1337.87,-8.79,260.53,259.21,0.51,49.43,54.45,-9.22,41.79,53.47,-21.84,0.54,0.69,-0.15,3822.04,3859.24,-0.96,788.52,719.02,9.67,165.44,130.62,26.66,157.66,177.48,-11.17,2.02,2.28,-0.26,4558.87,4556.99,2511.13,2524.29,55.08,55.39,-0.31,21.35,19.37,1.98,4.05,4.07,-0.02,3.42,4.0,-0.58
6742,澤米科技股份有限公司,2025,3,合併,108.48,188.49,-42.45,-15.27,35.39,-143.15,-44.74,7.15,-725.73,-20.44,-4.33,-372.06,-0.29,-0.06,-0.23,436.95,510.94,-14.48,-6.1,83.83,-107.28,-90.2,-0.35,-25671.43,-105.94,5.94,-1883.5,-1.5,0.08,-1.58,1709.57,1865.11,450.79,450.52,26.37,24.16,2.21,-14.07,18.77,-32.84,-41.25,3.79,-45.04,-18.84,-2.3,-16.54
6743,安普新股份有限公司,2025,3,合併,1733.17,2445.27,-29.12,374.55,465.55,-19.55,214.86,290.31,-25.99,116.64,263.87,-55.8,0.79,1.79,-1.0,4137.06,5398.93,-23.37,776.91,1020.79,-23.89,330.82,513.11,-35.53,57.56,332.13,-82.67,0.39,2.25,-1.86,8749.56,10076.01,6160.08,7119.49,70.4,70.66,-0.26,21.61,19.04,2.57,12.4,11.87,0.53,6.73,10.79,-4.06
6754,匯僑室內裝修設計股份有限公司,2025,3,合併,1030.4,1425.03,-27.69,249.66,306.63,-18.58,98.66,139.04,-29.04,98.44,110.23,-10.7,1.49,1.67,-0.18,2731.59,3930.61,-30.5,607.62,903.51,-32.75,177.64,407.95,-56.46,150.96,330.0,-54.25,2.29,5.0,-2.71,4581.19,4901.33,2365.5,2608.41,51.63,53.22,-1.59,24.23,21.52,2.71,9.58,9.76,-0.18,9.55,7.74,1.81
6756,威鋒電子股份有限公司,2025,3,合併,326.93,446.76,-26.82,160.57,223.64,-28.2,-45.97,24.6,-286.87,9.98,29.5,-66.17,0.14,0.42,-0.28,1141.73,1333.45,-14.38,559.21,643.27,-13.07,-70.1,42.12,-266.43,49.82,132.77,-62.48,0.71,1.91,-1.2,3717.46,3795.61,892.31,915.84,24.0,24.13,-0.13,49.11,50.06,-0.95,-14.06,5.51,-19.57,3.05,6.6,-3.55
6768,志強國際企業股份有限公司,2025,3,合併,4143.48,4291.51,-3.45,751.33,949.44,-20.87,210.15,394.07,-46.67,173.89,344.39,-49.51,0.86,1.76,-0.9,15424.54,13239.16,16.51,3135.86,2797.33,12.1,1396.82,1160.88,20.32,1061.49,1132.62,-6.28,5.32,5.78,-0.46,20675.65,21326.85,6361.53,7005.45,30.77,32.85,-2.08,18.13,22.12,-3.99,5.07,9.18,-4.11,4.2,8.02,-3.82
6770,力晶積成電子製造股份有限公司,2025,3,合併,11840.43,11650.77,1.63,-773.29,-489.06,-58.12,-2686.16,-2694.11,0.3,-2727.94,-2878.76,5.24,-0.65,-0.69,0.04,34234.87,33594.04,1.91,-2331.33,1763.19,-232.22,-5240.73,-5993.65,12.56,-7158.58,-5275.89,-35.68,-1.71,-1.27,-0.44,178362.65,191521.61,96210.74,101945.43,53.94,53.23,0.71,-6.53,-4.2,-2.33,-22.69,-23.12,0.43,-23.04,-24.71,1.67
6771,平和環保科技股份有限公司,2025,3,合併,153.24,158.44,-3.28,68.88,72.23,-4.64,36.95,40.12,-7.9,28.87,30.96,-6.75,0.93,1.03,-0.1,477.83,467.36,2.24,228.46,213.95,6.78,128.12,114.72,11.68,98.4,88.65,11.0,3.16,2.94,0.22,1355.69,1300.69,478.37,460.2,35.29,35.38,-0.09,44.95,45.59,-0.64,24.11,25.32,-1.21,18.84,19.54,-0.7
6776,展碁國際股份有限公司,2025,3,合併,8333.3,6579.67,26.65,442.25,463.55,-4.59,120.66,128.52,-6.12,95.56,82.42,15.94,1.17,1.01,0.16,21243.41,18118.09,17.25,1247.8,1254.25,-0.51,320.68,363.87,-11.87,259.32,252.27,2.79,3.18,3.09,0.09,10527.07,9417.21,8132.8,7045.57,77.26,74.82,2.44,5.31,7.05,-1.74,1.45,1.95,-0.5,1.15,1.25,-0.1
6781,"Advanced Energy Solution Holding Co., Ltd.",2025,3,合併,4129.34,2365.05,74.6,1442.61,937.74,53.84,957.84,558.03,71.65,798.41,535.49,49.1,9.35,6.27,3.08,11539.9,6846.61,68.55,4229.81,2689.64,57.26,2897.35,1562.68,85.41,2452.2,1443.36,69.9,28.71,16.9,11.81,22410.88,19399.61,7154.4,5567.69,31.92,28.7,3.22,34.94,39.65,-4.71,23.2,23.59,-0.39,19.34,22.64,-3.3
6782,視陽光學股份有限公司,2025,3,合併,1132.49,1037.15,9.19,523.45,370.38,41.33,337.14,197.37,70.82,255.6,198.54,28.74,4.06,3.15,0.91,3155.63,2758.17,14.41,1409.06,1083.5,30.05,841.36,615.71,36.65,636.1,512.74,24.06,10.1,8.14,1.96,5820.33,5596.6,1836.78,1821.12,31.56,32.54,-0.98,46.22,35.71,10.51,29.77,19.03,10.74,22.57,19.14,3.43
6790,永豐餘消費品實業股份有限公司及子公司,2025,3,合併,2673.36,2832.81,-5.63,675.78,587.53,15.02,243.01,173.06,40.42,203.18,144.48,40.63,0.76,0.54,0.22,8097.29,8154.81,-0.71,1989.67,1875.14,6.11,710.16,709.46,0.1,596.15,581.53,2.51,2.23,2.18,0.05,10095.31,9475.54,4662.61,3895.71,46.19,41.11,5.08,25.28,20.74,4.54,9.09,6.11,2.98,7.6,5.1,2.5
6792,詠業科技股份有限公司,2025,3,合併,350.04,327.09,7.02,110.81,95.58,15.93,30.59,11.46,166.93,36.9,15.79,133.69,0.79,0.34,0.45,1024.92,939.98,9.04,331.95,276.18,20.19,110.49,58.03,90.4,88.4,62.8,40.76,1.89,1.34,0.55,1986.68,1963.82,447.84,378.2,22.54,19.26,3.28,31.66,29.22,2.44,8.74,3.5,5.24,10.54,4.83,5.71
6796,晉弘科技股份有限公司,2025,3,合併,152.79,104.13,46.73,59.61,42.02,41.86,-9.63,-20.73,53.55,2.15,-22.66,109.49,0.06,-0.59,0.65,441.06,323.77,36.23,187.22,139.53,34.18,-13.34,-38.28,65.15,-26.04,-30.51,14.65,-0.68,-0.8,0.12,1348.26,1313.11,650.08,606.69,48.22,46.2,2.02,39.02,40.35,-1.33,-6.3,-19.91,13.61,1.41,-21.76,23.17
6799,來頡科技股份有限公司,2025,3,合併,237.13,221.03,7.28,111.55,103.62,7.65,49.2,37.28,31.97,59.25,23.08,156.72,1.4,0.55,0.85,729.5,685.75,6.38,352.31,322.7,9.18,158.33,100.03,58.28,96.95,91.49,5.97,2.29,2.22,0.07,1765.03,1689.26,181.42,172.27,10.28,10.2,0.08,47.04,46.88,0.16,20.75,16.87,3.88,24.99,10.44,14.55
6805,富世達股份有限公司,2025,3,合併,3565.85,1988.28,79.34,986.44,483.77,103.91,792.69,331.66,139.01,686.96,334.16,105.58,10.02,4.87,5.15,8437.78,5417.91,55.74,2115.46,1295.19,63.33,1655.15,854.07,93.8,1373.8,814.43,68.68,20.04,11.88,8.16,12351.09,9860.81,6162.14,4708.5,49.89,47.75,2.14,27.66,24.33,3.33,22.23,16.68,5.55,19.26,16.81,2.45
6806,森崴股份有限公司,2025,3,合併,8875.73,3341.86,165.59,-8876.65,589.75,-1605.15,-9104.22,429.78,-2218.34,-7736.41,173.43,-4560.83,-28.17,0.77,-28.94,21385.23,9922.65,115.52,-13993.86,1230.1,-1237.62,-14761.63,725.6,-2134.4,-12172.93,412.89,-3048.23,-46.34,1.87,-48.21,51248.25,45208.9,46807.25,31852.36,91.33,70.46,20.87,-100.01,17.65,-117.66,-102.57,12.86,-115.43,-87.16,5.19,-92.35
6807,峰源集團股份有限公司,2025,3,合併,990.55,1397.96,-29.14,182.78,265.02,-31.03,61.95,156.51,-60.42,67.53,124.9,-45.93,1.25,2.31,-1.06,3197.38,3558.42,-10.15,594.18,661.97,-10.24,247.79,348.18,-28.83,203.64,330.65,-38.41,3.77,6.12,-2.35,3496.78,3670.67,1049.96,1232.97,30.03,33.59,-3.56,18.45,18.96,-0.51,6.25,11.2,-4.95,6.82,8.93,-2.11
6830,汎銓科技股份有限公司,2025,3,合併,576.92,518.51,11.26,145.92,140.26,4.04,34.8,33.12,5.07,30.53,13.56,125.15,0.59,0.28,0.31,1586.45,1462.65,8.46,347.01,409.98,-15.36,30.18,122.54,-75.37,-33.01,44.74,-173.78,-0.64,0.94,-1.58,5973.21,6010.97,2985.9,2885.65,49.99,48.01,1.98,25.29,27.05,-1.76,6.03,6.39,-0.36,5.29,2.62,2.67
6831,邁科技股份有限公司,2025,3,合併,1154.66,506.31,128.05,320.69,126.41,153.69,212.55,41.66,410.2,149.31,6.83,2086.09,2.49,0.11,2.38,2762.69,1478.46,86.86,649.04,351.86,84.46,345.22,97.18,255.24,188.1,72.06,161.03,3.14,1.23,1.91,4247.17,2405.71,2579.04,862.03,60.72,35.83,24.89,27.77,24.97,2.8,18.41,8.23,10.18,12.93,1.35,11.58
6834,天二科技股份有限公司,2025,3,合併,365.38,347.52,5.14,58.91,71.06,-17.1,4.07,18.95,-78.52,39.56,17.71,123.38,0.45,0.2,0.25,1100.24,936.63,17.47,202.18,171.92,17.6,46.8,25.16,86.01,21.51,50.89,-57.73,0.24,0.58,-0.34,2239.36,2131.89,813.62,674.71,36.33,31.65,4.68,16.12,20.45,-4.33,1.11,5.45,-4.34,10.83,5.1,5.73
6835,圓裕企業股份有限公司,2025,3,合併,609.85,641.13,-4.88,125.49,156.72,-19.93,28.69,67.5,-57.5,32.38,29.0,11.66,0.49,0.44,0.05,1857.95,1811.51,2.56,424.89,457.29,-7.09,149.72,193.73,-22.72,61.11,157.6,-61.22,0.92,2.38,-1.46,3730.77,3273.6,1956.04,1554.95,52.43,47.5,4.93,20.58,24.44,-3.86,4.7,10.53,-5.83,5.31,4.52,0.79
6838,台新藥股份有限公司,2025,3,合併,0.91,4.33,-78.98,-5.2,0.64,-912.5,-44.61,-51.9,14.05,-59.19,-46.05,-28.53,-0.39,-0.29,-0.1,6.27,137.46,-95.44,-2.11,116.33,-101.81,-131.23,-139.53,5.95,-35.6,-162.37,78.07,-0.24,-1.16,0.92,2106.13,2149.84,595.7,545.58,28.28,25.38,2.9,-570.69,14.72,-585.41,-4896.93,-1197.88,-3699.05,-6497.48,-1062.7,-5434.78
6854,錼創科技股份有限公司,2025,3,合併,359.69,525.42,-31.54,156.42,190.03,-17.69,-5.01,47.03,-110.65,71.31,59.33,20.19,0.61,0.55,0.06,864.02,1054.35,-18.05,307.63,358.51,-14.19,-221.16,-95.89,-130.64,-350.33,-57.54,-508.85,-3.06,-0.54,-2.52,4892.36,2555.45,1267.55,634.03,25.91,24.81,1.1,43.49,36.17,7.32,-1.39,8.95,-10.34,19.83,11.29,8.54
6861,睿生光電股份有限公司及子公司,2025,3,合併,554.84,483.75,14.7,134.88,141.26,-4.52,21.8,8.92,144.39,29.75,30.92,-3.78,0.72,0.75,-0.03,1642.42,1451.98,13.12,440.02,402.68,9.27,95.93,16.04,498.07,104.66,112.31,-6.81,2.52,2.77,-0.25,2449.35,2266.81,1049.39,885.4,42.84,39.06,3.78,24.31,29.2,-4.89,3.93,1.84,2.09,5.36,6.39,-1.03
6862,三集瑞科技國際集團股份有限公司,2025,3,合併,503.01,616.69,-18.43,191.15,246.49,-22.45,110.59,159.39,-30.62,141.06,106.29,32.71,2.82,2.42,0.4,1762.42,1642.05,7.33,720.17,682.88,5.46,464.63,444.04,4.64,300.82,374.08,-19.58,6.02,8.5,-2.48,3977.38,3235.7,1157.1,1544.72,29.09,47.74,-18.65,38.0,39.97,-1.97,21.98,25.85,-3.87,28.04,17.23,10.81
6863,"Arizon RFID Technology (Cayman) Co., Ltd.",2025,3,合併,821.16,1149.94,-28.59,172.0,366.88,-53.12,44.94,191.73,-76.56,64.67,171.09,-62.2,0.86,2.29,-1.43,2889.16,3221.07,-10.3,772.38,1093.29,-29.35,365.84,635.66,-42.45,221.15,585.77,-62.25,2.95,7.87,-4.92,8517.04,7635.45,2805.61,1831.72,32.94,23.99,8.95,20.95,31.9,-10.95,5.47,16.67,-11.2,7.88,14.88,-7.0
6869,雲豹能源科技股份有限公司,2025,3,合併,1905.52,618.5,208.09,194.52,81.59,138.41,34.97,-62.71,155.76,-66.42,7.34,-1004.9,-0.49,0.05,-0.54,5490.77,2633.85,108.47,522.65,377.51,38.45,71.9,-59.53,220.78,214.18,139.28,53.78,1.57,1.12,0.45,16148.23,12837.08,9665.22,7046.98,59.85,54.9,4.95,10.21,13.19,-2.98,1.84,-10.14,11.98,-3.49,1.19,-4.68
6873,泓德能源科技股份有限公司,2025,3,合併,2049.98,3845.26,-46.69,488.94,865.85,-43.53,175.31,557.35,-68.55,37.0,436.49,-91.52,0.26,3.59,-3.33,5405.68,6000.95,-9.92,1366.91,1426.15,-4.15,446.73,808.77,-44.76,218.62,598.08,-63.45,1.57,5.0,-3.43,30573.24,16319.64,18653.21,7757.02,61.01,47.53,13.48,23.85,22.52,1.33,8.55,14.49,-5.94,1.8,11.35,-9.55
6885,全福生物科技股份有限公司,2025,3,合併,1.23,0.07,1657.14,-0.16,0.01,-1700.0,-104.45,-65.15,-60.32,-83.83,-70.73,-18.52,-0.63,-0.61,-0.02,2.9,0.07,4042.86,1.33,0.01,13200.0,-266.84,-220.25,-21.15,-275.0,-202.77,-35.62,-2.08,-1.75,-0.33,1934.36,1575.19,57.65,25.27,2.98,1.6,1.38,-13.1,9.09,-22.19,-8498.54,-98715.15,90216.61,-6821.07,-107160.61,100339.54
6887,寶綠特資源再生工程股份有限公司,2025,3,合併,897.17,1143.0,-21.51,173.41,184.65,-6.09,14.81,16.12,-8.13,20.73,32.08,-35.38,0.28,0.49,-0.21,3345.02,3444.07,-2.88,727.84,646.39,12.6,183.53,164.06,11.87,182.6,160.36,13.87,2.54,2.46,0.08,4624.31,4761.79,1952.07,2869.11,42.21,60.25,-18.04,19.33,16.15,3.18,1.65,1.41,0.24,2.31,2.81,-0.5
6890,來億興業股份有限公司,2025,3,合併,8024.81,9300.96,-13.72,1169.0,1907.46,-38.71,592.99,1244.35,-52.35,509.42,797.95,-36.16,2.04,3.2,-1.16,29027.39,26838.28,8.16,4679.47,5443.28,-14.03,2739.41,3411.55,-19.7,2284.43,2611.43,-12.52,9.16,11.23,-2.07,31262.11,30866.46,8157.27,6950.75,26.09,22.52,3.57,14.57,20.51,-5.94,7.39,13.38,-5.99,6.35,8.58,-2.23
6902,走著瞧股份有限公司,2025,3,合併,266.94,210.4,26.87,235.38,189.57,24.17,3.9,-34.42,111.33,7.03,-37.26,118.87,0.2,-1.16,1.36,747.56,619.36,20.7,658.67,562.86,17.02,26.34,-50.1,152.57,7.68,-36.13,121.26,0.23,-1.13,1.36,1210.77,876.47,559.08,458.41,46.18,52.3,-6.12,88.18,90.1,-1.92,1.46,-16.36,17.82,2.63,-17.71,20.34
6906,現觀科技股份有限公司,2025,3,合併,80.97,103.6,-21.84,69.05,92.13,-25.05,4.77,37.25,-87.19,10.27,31.25,-67.14,0.32,0.93,-0.61,229.27,247.85,-7.5,196.44,198.28,-0.93,18.09,54.19,-66.62,18.45,56.52,-67.36,0.56,1.69,-1.13,833.97,1027.04,152.25,136.82,18.26,13.32,4.94,85.28,88.93,-3.65,5.89,35.95,-30.06,12.68,30.17,-17.49
6908,宏碁遊戲股份有限公司,2025,3,合併,1253.35,800.94,56.48,163.52,98.47,66.06,30.41,-35.26,186.25,11.07,0.9,1130.0,0.32,0.03,0.29,3722.56,2894.69,28.6,444.85,310.6,43.22,61.31,4.7,1204.47,36.7,26.02,41.05,1.05,0.74,0.31,3730.26,3006.36,1914.14,1229.56,51.31,40.9,10.41,13.05,12.29,0.76,2.43,-4.4,6.83,0.88,0.11,0.77
6914,阜爾運通股份有限公司,2025,3,合併,1523.58,1187.5,28.3,366.36,220.15,66.41,278.01,138.67,100.48,205.03,96.5,112.47,3.1,1.46,1.64,4222.06,3444.24,22.58,935.92,709.56,31.9,681.13,470.32,44.82,488.94,333.03,46.82,7.38,5.24,2.14,10412.01,8936.38,6864.86,5605.63,65.93,62.73,3.2,24.05,18.54,5.51,18.25,11.68,6.57,13.46,8.13,5.33
6916,華凌光電股份有限公司,2025,3,合併,503.89,567.29,-11.18,120.99,150.64,-19.68,-9.58,28.42,-133.71,-3.61,11.62,-131.07,-0.05,0.17,-0.22,1519.99,1543.87,-1.55,359.5,363.29,-1.04,-59.88,-3.03,-1876.24,-65.82,15.52,-524.1,-0.98,0.23,-1.21,2397.76,2431.91,1353.66,1299.35,56.46,53.43,3.03,24.01,26.55,-2.54,-1.9,5.01,-6.91,-0.72,2.05,-2.77
6918,愛派司生技股份有限公司,2025,3,合併,210.69,200.27,5.2,144.45,134.03,7.77,48.77,45.27,7.73,43.4,37.51,15.7,1.26,1.23,0.03,620.98,565.05,9.9,431.55,392.36,9.99,158.39,131.18,20.74,130.39,109.91,18.63,4.05,3.64,0.41,1528.88,1111.48,273.98,231.73,17.92,20.85,-2.93,68.56,66.92,1.64,23.15,22.6,0.55,20.6,18.73,1.87
6919,康霈生技股份有限公司,2025,3,合併,13.41,23.26,-42.35,9.33,16.01,-41.72,-201.48,-153.14,-31.57,-7.73,-137.57,94.38,-0.01,-0.1,0.09,25.63,35.07,-26.92,17.51,23.91,-26.77,-586.54,-588.64,0.36,-432.11,-532.69,18.88,-0.28,-0.38,0.1,9455.4,9801.5,78.32,70.23,0.83,0.72,0.11,69.53,68.83,0.7,-1501.89,-658.48,-843.41,-57.62,-591.52,533.9
6923,中台資源科技股份有限公司,2025,3,合併,287.49,401.71,-28.43,103.42,173.65,-40.44,83.89,155.03,-45.89,66.61,119.58,-44.3,0.73,1.43,-0.7,859.96,1401.0,-38.62,322.62,480.23,-32.82,261.69,417.88,-37.38,190.65,331.17,-42.43,2.08,4.0,-1.92,4055.26,4491.31,1536.12,1829.56,37.88,40.74,-2.86,35.97,43.23,-7.26,29.18,38.59,-9.41,23.17,29.77,-6.6
6924,榮惠集團(開曼)股份有限公司,2025,3,合併,399.31,477.69,-16.41,88.83,122.11,-27.25,28.87,61.08,-52.73,31.62,74.48,-57.55,1.52,3.77,-2.25,1266.69,1292.42,-1.99,268.07,296.35,-9.54,94.51,123.89,-23.71,67.37,121.46,-44.53,3.23,6.25,-3.02,1042.27,1058.44,518.99,563.3,49.79,53.22,-3.43,22.25,25.56,-3.31,7.23,12.79,-5.56,7.92,15.59,-7.67
6928,攸泰科技股份有限公司,2025,3,合併,482.26,449.75,7.23,127.36,80.75,57.72,-32.97,-58.22,43.37,-19.62,-28.64,31.49,-0.23,-0.33,0.1,1629.41,1538.99,5.88,412.17,343.59,19.96,-30.49,-96.32,68.35,-8.18,-41.28,80.18,-0.1,-0.51,0.41,2745.23,2751.44,663.61,602.34,24.17,21.89,2.28,26.41,17.95,8.46,-6.84,-12.95,6.11,-4.07,-6.37,2.3
6931,青松健康股份有限公司,2025,3,合併,284.49,254.6,11.74,35.93,33.62,6.87,14.61,12.61,15.86,31.01,7.65,305.36,0.47,0.13,0.34,824.92,726.14,13.6,101.16,89.17,13.45,35.12,32.08,9.48,51.11,26.37,93.82,0.78,0.44,0.34,2542.3,1942.79,1407.01,1268.88,55.34,65.31,-9.97,12.63,13.2,-0.57,5.14,4.95,0.19,10.9,3.01,7.89
6933,艾瑪斯科技控股股份有限公司,2025,3,合併,1383.97,1095.05,26.38,156.99,141.28,11.12,20.46,-19.0,207.68,12.12,3.75,223.2,0.29,0.09,0.2,5238.79,3838.32,36.49,622.34,517.86,20.18,169.1,60.9,177.67,155.77,82.41,89.02,3.69,1.99,1.7,3444.74,4005.43,1290.23,1957.0,37.46,48.86,-11.4,11.34,12.9,-1.56,1.48,-1.73,3.21,0.88,0.34,0.54
6934,心誠鎂行動醫電股份有限公司,2025,3,合併,6.9,17.57,-60.73,-9.09,10.11,-189.91,-37.09,-20.9,-77.46,-36.13,-20.75,-74.12,-1.1,-0.69,-0.41,17.75,36.42,-51.26,-28.66,6.36,-550.63,-124.53,-90.81,-37.13,-133.06,-88.83,-49.79,-4.17,-2.96,-1.21,354.66,232.06,87.87,35.71,24.78,15.39,9.39,-131.73,57.5,-189.23,-537.63,-118.92,-418.71,-523.7,-118.07,-405.63
